806.538	216.56
807.586	372.414
808.524	590.799
809.477	242.149
810.306	95.8759
811.813	45.8252
812.425	54.0809
813.356	109.354
814.487	173.448
815.514	134.926
816.499	172.917
817.642	181.447
818.515	33.5692
819.509	119.456
820.558	146.916
821.568	120.747
822.636	214.374
823.47	41.7189
824.529	93.3475
825.674	96.5964
826.603	2130.91
827.609	1334.16
828.497	301.268
829.507	151.139
830.6	78.0937
831.564	220.344
832.349	51.3137
833.427	157.554
834.52	59.4277
835.59	82.806
836.468	129.866
837.623	107.9
838.434	89.3705
839.557	85.9841
840.513	176.614
841.541	304.089
842.558	163.65
843.679	152.677
844.455	34.1817
845.537	86.5819
846.703	68.3854
847.622	110.639
848.403	14.5356
849.59	178.82
850.52	130.972
851.584	135.672
852.518	257.643
853.48	206.82
854.603	105.612
855.567	79.051
856.589	101.914
857.665	107.688
858.558	115.179
859.56	64.7129
860.466	53.1608
861.532	55.2883
862.735	90.8143
863.588	102.229
864.591	836.724
865.623	525.372
866.747	103.882
867.63	504.961
868.502	533.906
869.499	117.079
870.523	153.342
871.553	218.604
872.553	165.316
873.591	175.606
874.719	91.568
875.409	136.582
876.669	91.9233
877.529	33.4404
878.71	111.982
879.589	56.4912
880.484	102.968
881.533	123.284
882.454	46.6493
883.613	48.4292
884.614	84.4184
885.469	51.6224
886.406	69.1901
887.56	125.775
888.529	101.22
889.647	109.442
890.471	119.841
891.477	61.8325
892.862	116.261
893.568	94.679
894.588	94.2158
895.38	75.9352
896.509	103.712
897.588	2075.29
898.602	1797.75
899.496	437.859
900.106	118.393
901.546	74.2302
902.62	262.266
903.736	117.992
904.602	101.148
905.515	60.0901
906.299	27.3384
907.55	107.242
908.65	189.294
909.647	95.9383
910.61	203.245
911.624	71.3342
912.632	52.8026
913.397	25.7014
915.502	51.5556
916.614	100.163
917.639	203.139
918.435	71.7072
919.583	55.2556
920.706	92.2594
921.5	482.138
922.81	83.4664
923.612	60.6998
924.536	79.3671
925.504	89.3929
926.868	48.1555
927.756	60.5917
928.6	94.5655
929.758	36.7514
930.848	101.675
931.727	86.88
932.457	162.744
933.502	14.4764
934.598	33.3928
935.609	310.056
936.552	111.694
937.485	146.187
938.656	235.983
939.6	214.277
940.636	129.132
941.602	114.101
942.75	15.6269
943.645	31.7514
944.501	62.4013
945.392	69.3778
946.448	27.9001
947.634	58.9903
948.523	44.6954
949.648	187.805
950.435	253.793
951.499	257.379
952.653	27.9504
953.486	57.3329
954.65	45.9122
955.637	269.89
956.688	101.688
957.482	77.3818
958.387	47.0494
959.472	24.4424
960.674	41.2502
962.494	44.0497
964.434	258.858
965.647	60.5651
966.428	96.8444
967.663	18.307
968.681	1398.61
969.692	919.863
970.726	337.197
971.496	99.5678
972.629	17.8023
973.673	59.737
976.699	44.4473
978.669	41.0921
979.553	20.8464
980.629	44.6469
981.641	35.8093
982.552	80.2052
983.558	14.1638
984.589	31.7603
985.508	62.4057
986.597	76.7478
987.548	213.778
988.598	366.024
989.57	118.813
990.758	16.0169
991.751	85.4113
992.547	51.4307
993.351	109.495
995.56	56.3177
996.747	85.0316
999.542	54.7178
1000.502	126.795
1001.55	72.1202
1002.648	137.818
1003.466	40.0515
1004.839	19.023
1005.638	72.4294
1006.615	65.4667
1007.562	102.766
1008.587	127.406
1009.606	235.236
1010.611	136.728
1011.649	140.021
1012.574	38.1444
1013.602	55.2269
1014.647	80.7485
1015.878	48.5133
1016.666	149.157
1017.448	70.7442
1018.683	57.2121
1019.46	61.1223
1020.732	20.3147
1021.782	39.0765
1023.906	36.3405
1024.986	26.3535
1025.875	25.2657
1026.496	110.116
1028.435	64.8344
1029.577	23.3504
1030.531	95.1577
1031.536	126.931
1032.767	24.9286
1033.733	61.1668
1034.365	46.4115
1035.664	34.0921
1036.769	15.5231
1037.692	103.087
1039.054	29.4445
1039.673	1070.8
1040.657	591.36
1041.72	138.003
1042.551	33.9195
1043.49	17.317
1044.644	44.8579
1046.203	80.433
1048.689	274.336
1049.748	235.553
1050.732	139.375
1051.505	56.4682
1052.595	158.075
1053.733	40.3976
1054.439	15.5848
1055.552	104.453
1056.365	41.9469
1058.651	135.07
1059.466	97.515
1060.086	19.9129
1062.701	164.151
1063.52	18.6846
1064.864	68.5009
1066.695	23.6674
1067.803	35.5725
1069.695	109.166
1070.709	96.7532
1071.529	56.0858
1072.295	44.397
1073.352	27.6951
1074.509	12.4451
1075.618	49.6847
1076.425	63.7202
1077.762	43.873
1079.639	58.2875
1080.687	155.658
1081.693	137.053
1082.804	66.825
1083.717	82.8637
1084.651	18.0541
1085.524	78.0502
1086.547	46.518
1087.615	53.6353
1088.561	15.9081
1090.596	60.2433
1091.605	15.9498
1093.466	38.4251
1095.436	29.2328
1096.334	26.7096
1098.632	47.8746
1100.005	18.0602
1100.665	16.5241
1102.666	51.5545
1103.543	25.7467
1104.75	18.2115
1109.533	15.7074
1110.716	466.555
1111.769	386.781
1112.846	117.957
1113.714	126.877
1114.757	53.7812
1115.647	49.2199
1117.683	64.1751
1118.564	24.1898
1119.521	43.1615
1120.599	60.087
1121.583	17.8044
1122.635	97.5268
1124.57	20.1488
1128.632	58.1302
1130.564	17.1628
1131.468	15.6954
1132.538	36.3353
1135.233	69.5188
1136.507	48.0325
1137.641	38.4819
1142.723	37.9856
1143.752	26.5686
1145.69	48.7222
1148.806	12.8769
1151.707	130.338
1153.617	82.2265
1156.702	15.1183
1159.52	19.6789
1161.788	41.0758
1162.519	19.3817
1163.772	43.5993
1164.991	57.4209
1167.409	73.9139
1169.069	31.5476
1171.766	49.371
1173.042	14.4197
1173.69	24.4264
1175.724	20.6788
1176.764	43.259
1177.889	36.0605
1178.938	55.5856
1179.878	11.662
1181.721	129.622
1182.875	123.387
1183.934	51.1122
1186.268	64.899
1188.676	65.5403
1189.712	19.2439
1190.722	16.3088
1191.804	58.0612
1192.698	26.1688
1193.523	35.4358
1195.653	22.6633
1196.602	17.5468
1205.777	26.9172
1206.89	18.0487
1207.798	27.1407
1210.771	24.4698
1211.631	36.7174
1212.945	35.1756
1215.562	39.4721
1221.513	18.5217
1223.73	39.7453
1225.582	30.5181
1229.772	41.2557
1232.226	39.0118
1234.764	20.6071
1235.671	22.7709
1236.684	13.0365
1239.723	36.3502
1240.649	91.3052
1241.485	12.721
1246.691	23.9266
1253.005	60.2051
1253.734	36.0006
1257.442	53.6682
1258.77	14.0294
1260.773	38.5884
1273.795	16.8593
1278.814	17.9884
1282.805	28.7395
1285.904	22.9279
1291.812	17.6432
1293.853	21.287
1298.581	47.3943
1303.93	34.5801
1305.666	12.4487
1308.017	57.7245
1308.77	14.3203
1314.396	17.2936
1317.91	20.7524
1322.83	16.4126
1323.918	18.5304
1324.877	15.8584
1335.849	91.5379
1336.71	18.0119
1355.724	21.5513
1362.242	23.9227
1367.583	24.3343
1368.644	43.5318
1383.831	32.5441
1394.658	36.0096
1410.644	17.2276
1414.578	23.0903
1417.877	16.8806
1427.764	30.8502
1433.96	22.5423
1438.736	14.5428
1468.78	18.25
1497.787	23.9925
